dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
3/5/2021,2,0,5,18,0,2,1,1,0.7,0.6515,0.48,0.4179,registered,485
14/2/2022,1,1,2,17,0,2,1,1,0.42,0.4242,0.38,0.3582,registered,504
7/2/2022,1,1,2,10,0,2,1,1,0.34,0.3333,0.46,0.1642,registered,104
30/3/2021,2,0,3,22,0,3,1,3,0.24,0.2273,0.93,0.2239,casual,3
6/6/2022,2,1,6,18,0,3,1,3,0.6,0.6212,0.53,0.194,registered,688
10/6/2022,2,1,6,18,0,0,0,1,0.82,0.7273,0.38,0.2239,casual,164
2/4/2021,2,0,4,14,0,6,0,3,0.32,0.303,0.76,0.3284,registered,93
20/8/2021,3,0,8,18,0,6,0,1,0.76,0.7121,0.58,0.2537,casual,169
13/2/2021,1,0,2,12,0,0,0,1,0.36,0.3182,0.32,0.4627,registered,94
18/6/2022,2,1,6,5,0,1,1,3,0.52,0.5,0.83,0.1343,casual,1
11/11/2021,4,0,11,12,1,5,0,1,0.34,0.2879,0.42,0.4627,registered,198
8/9/2022,3,1,9,12,0,6,0,1,0.8,0.7576,0.55,0.4925,casual,220
19/4/2021,2,0,4,19,0,2,1,2,0.5,0.4848,0.72,0.194,casual,28
29/5/2022,2,1,5,3,0,2,1,1,0.68,0.6364,0.79,0.2836,casual,1
27/10/2021,4,0,10,7,0,4,1,2,0.46,0.4545,0.94,0.0896,registered,128
24/8/2021,3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.2537,casual,44
7/1/2022,1,1,1,18,0,6,0,1,0.54,0.5152,0.45,0.1343,registered,248
26/3/2021,2,0,3,21,0,6,0,2,0.26,0.2576,0.44,0.194,registered,36
8/10/2022,4,1,10,3,1,1,0,1,0.34,0.3485,0.81,0.1045,casual,2
2/8/2021,3,0,8,21,0,2,1,1,0.8,0.7424,0.52,0.2239,registered,201
21/1/2021,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,registered,1
3/9/2022,3,1,9,9,1,1,0,2,0.7,0.6667,0.84,0.1343,casual,71
1/11/2022,4,1,11,23,0,4,1,1,0.34,0.3333,0.57,0.1642,registered,112
12/1/2021,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,registered,48
14/2/2021,1,0,2,6,0,1,1,1,0.34,0.303,0.46,0.2985,registered,25
17/12/2021,4,0,12,4,0,6,0,1,0.24,0.2424,0.65,0.1642,casual,0
17/11/2022,4,1,11,2,0,6,0,1,0.26,0.2576,0.65,0.194,registered,41
16/6/2022,2,1,6,3,0,6,0,1,0.56,0.5303,0.6,0.0896,casual,8
31/12/2022,1,1,12,6,0,1,1,1,0.16,0.1667,0.64,0.1642,casual,0
1/12/2022,4,1,12,2,0,6,0,2,0.26,0.303,0.81,0,registered,47
6/2/2022,1,1,2,14,0,1,1,1,0.4,0.4091,0.35,0.1642,casual,14
26/7/2022,3,1,7,0,0,4,1,1,0.66,0.6212,0.65,0.194,registered,65
4/1/2022,1,1,1,22,0,3,1,2,0.2,0.2273,0.47,0.0896,casual,4
8/4/2021,2,0,4,10,0,5,1,2,0.36,0.3333,0.71,0.2836,registered,63
19/12/2021,4,0,12,16,0,1,1,1,0.4,0.4091,0.4,0.2537,casual,19
1/2/2022,1,1,2,22,0,3,1,1,0.5,0.4848,0.55,0.194,casual,7
26/3/2021,2,0,3,5,0,6,0,1,0.2,0.197,0.51,0.194,registered,8
19/4/2021,2,0,4,11,0,2,1,2,0.54,0.5152,0.68,0.1642,registered,53
29/1/2021,1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.194,casual,0
16/10/2022,4,1,10,13,0,2,1,1,0.52,0.5,0.45,0.2836,registered,260
8/9/2021,3,0,9,16,0,4,1,3,0.64,0.5606,0.94,0.2836,casual,5
11/9/2021,3,0,9,5,0,0,0,1,0.6,0.5606,0.83,0.1343,registered,24
3/9/2022,3,1,9,22,1,1,0,2,0.7,0.6667,0.84,0.1343,registered,104
3/7/2021,3,0,7,16,0,0,0,1,0.84,0.803,0.53,0.2985,registered,219
20/11/2021,4,0,11,23,0,0,0,3,0.46,0.4545,0.88,0.0896,casual,3
17/6/2021,2,0,6,3,0,5,1,1,0.56,0.5303,0.94,0.1045,registered,5
13/10/2021,4,0,10,8,0,4,1,3,0.54,0.5152,1,0.0896,casual,10
4/8/2021,3,0,8,5,0,4,1,2,0.68,0.6364,0.89,0,casual,3
28/8/2022,3,1,8,12,0,2,1,1,0.8,0.7424,0.49,0.2836,casual,56
2/9/2021,3,0,9,18,0,5,1,2,0.68,0.6364,0.65,0.194,registered,305
1/10/2021,4,0,10,2,0,6,0,1,0.46,0.4545,0.63,0.4179,casual,21
2/10/2021,4,0,10,19,0,0,0,2,0.38,0.3939,0.76,0.1642,casual,34
15/1/2022,1,1,1,11,0,0,0,1,0.16,0.1515,0.47,0.2239,registered,144
10/2/2022,1,1,2,1,0,5,1,2,0.28,0.303,0.61,0.0896,casual,2
5/10/2021,4,0,10,1,0,3,1,1,0.48,0.4697,0.77,0.1642,casual,4
22/6/2021,3,0,6,0,0,3,1,1,0.66,0.6061,0.78,0.194,registered,18
28/10/2021,4,0,10,12,0,5,1,2,0.38,0.3939,0.4,0.1642,casual,46
27/2/2022,1,1,2,2,0,1,1,1,0.26,0.2273,0.7,0.2985,casual,0
9/3/2022,1,1,3,0,0,5,1,2,0.58,0.5455,0.49,0.4627,registered,51
12/5/2021,2,0,5,14,0,4,1,2,0.62,0.6061,0.61,0.2239,registered,148
28/10/2021,4,0,10,0,0,5,1,1,0.34,0.3182,0.66,0.2537,registered,40
5/9/2022,3,1,9,9,0,3,1,1,0.74,0.697,0.7,0.2537,registered,263
17/4/2022,2,1,4,5,0,2,1,1,0.6,0.6212,0.53,0.2537,registered,29
4/9/2021,3,0,9,22,0,0,0,2,0.72,0.697,0.74,0.2836,registered,85
26/2/2021,1,0,2,8,0,6,0,2,0.24,0.2879,0.6,0,casual,2
26/10/2022,4,1,10,14,0,5,1,2,0.6,0.6061,0.64,0.1343,casual,99
28/6/2021,3,0,6,2,0,2,1,2,0.66,0.6212,0.74,0,registered,9
8/2/2022,1,1,2,5,0,3,1,1,0.24,0.2576,0.7,0.0896,registered,20
17/1/2022,1,1,1,6,0,2,1,3,0.3,0.2879,0.75,0.2537,casual,0
10/10/2022,4,1,10,21,0,3,1,1,0.5,0.4848,0.51,0.3582,casual,18
2/1/2021,1,0,1,15,0,0,0,3,0.34,0.3333,0.81,0.1642,registered,55
6/9/2022,3,1,9,7,0,4,1,2,0.7,0.6667,0.84,0.1045,registered,461
3/1/2022,1,1,1,22,0,2,1,1,0.1,0.1061,0.46,0.2537,registered,33
20/4/2022,2,1,4,5,0,5,1,1,0.42,0.4242,0.94,0,casual,1
9/4/2021,2,0,4,8,0,6,0,2,0.32,0.303,0.93,0.1642,casual,7
22/3/2022,2,1,3,16,0,4,1,1,0.64,0.6061,0.65,0.194,registered,300
30/3/2022,2,1,3,9,0,5,1,1,0.34,0.3333,0.57,0.1642,registered,292
10/3/2022,1,1,3,8,0,6,0,1,0.22,0.2121,0.44,0.2985,casual,15
17/12/2022,4,1,12,19,0,1,1,2,0.42,0.4242,0.88,0.1343,registered,333
3/5/2021,2,0,5,2,0,2,1,2,0.56,0.5303,0.78,0.2537,registered,5
17/6/2021,2,0,6,1,0,5,1,1,0.56,0.5303,0.94,0.1343,casual,4
3/5/2021,2,0,5,19,0,2,1,1,0.68,0.6364,0.57,0.3582,registered,323
29/8/2022,3,1,8,19,0,3,1,1,0.7,0.6515,0.54,0.194,registered,523
11/10/2022,4,1,10,20,0,4,1,1,0.42,0.4242,0.62,0.1642,registered,388
22/2/2022,1,1,2,18,0,3,1,2,0.48,0.4697,0.41,0.3284,casual,42
17/2/2022,1,1,2,13,0,5,1,1,0.4,0.4091,0.43,0.3582,registered,171
25/3/2021,2,0,3,18,0,5,1,1,0.3,0.2879,0.39,0.2537,registered,190
11/9/2021,3,0,9,22,0,0,0,1,0.62,0.6061,0.69,0.3881,registered,74
31/5/2022,2,1,5,6,0,4,1,1,0.6,0.5909,0.73,0.2239,registered,171
4/8/2021,3,0,8,12,0,4,1,2,0.76,0.7121,0.62,0.2239,registered,152
8/12/2022,4,1,12,11,0,6,0,2,0.4,0.4091,0.87,0.1045,registered,341
20/1/2022,1,1,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,registered,163
5/8/2021,3,0,8,6,0,5,1,1,0.64,0.5909,0.78,0.1343,casual,7
28/1/2021,1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,registered,22
12/1/2021,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,registered,57
24/11/2021,4,0,11,17,1,4,0,1,0.48,0.4697,0.33,0.1045,registered,40
3/8/2022,3,1,8,16,0,5,1,2,0.86,0.7879,0.41,0.2239,registered,380
1/2/2021,1,0,2,20,0,2,1,2,0.22,0.2273,0.87,0.1343,registered,69
1/8/2022,3,1,8,12,0,3,1,1,0.8,0.7424,0.49,0.1045,casual,75
29/12/2021,1,0,12,15,0,4,1,2,0.3,0.3182,0.52,0.0896,casual,27
18/7/2021,3,0,7,1,0,1,1,1,0.7,0.6667,0.74,0.2239,registered,8
5/5/2021,2,0,5,14,0,4,1,1,0.54,0.5152,0.28,0.4478,registered,135
21/11/2022,4,1,11,22,0,3,1,1,0.34,0.3636,0.49,0,casual,6
31/5/2021,2,0,5,20,0,2,1,1,0.78,0.7424,0.62,0.1045,casual,38
20/1/2022,1,1,1,9,0,5,1,1,0.22,0.197,0.47,0.3881,casual,21
2/11/2022,4,1,11,6,0,5,1,1,0.3,0.303,0.7,0.1642,registered,120
6/12/2021,4,0,12,23,0,2,1,3,0.46,0.4545,1,0.1642,casual,5
26/9/2022,4,1,9,18,0,3,1,1,0.74,0.6667,0.48,0.2239,registered,815
10/3/2022,1,1,3,18,0,6,0,1,0.36,0.3636,0.21,0.0896,registered,230
20/4/2022,2,1,4,13,0,5,1,1,0.62,0.6212,0.43,0.194,registered,276
29/11/2022,4,1,11,22,0,4,1,1,0.26,0.2879,0.7,0.0896,registered,147
19/10/2022,4,1,10,1,0,5,1,3,0.54,0.5152,0.88,0,casual,4
16/8/2022,3,1,8,18,0,4,1,1,0.8,0.7121,0.36,0,casual,109
8/9/2021,3,0,9,9,0,4,1,2,0.62,0.5152,1,0.2537,casual,4
17/3/2022,1,1,3,23,0,6,0,1,0.5,0.4848,0.77,0.1642,casual,34
27/3/2021,2,0,3,1,0,0,0,2,0.24,0.2273,0.52,0.194,casual,3
10/1/2022,1,1,1,12,0,2,1,1,0.42,0.4242,0.38,0.2985,registered,127
23/4/2022,2,1,4,23,0,1,1,1,0.32,0.3182,0.76,0.1642,casual,10
13/1/2021,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,casual,0
30/4/2022,2,1,4,9,0,1,1,2,0.4,0.4091,0.43,0.194,casual,29
13/8/2021,3,0,8,2,0,6,0,1,0.68,0.6364,0.57,0,casual,16
21/10/2022,4,1,10,8,0,0,0,1,0.42,0.4242,0.67,0,casual,39
29/6/2021,3,0,6,18,0,3,1,1,0.8,0.697,0.29,0.2985,casual,78
13/2/2022,1,1,2,13,0,1,1,1,0.32,0.303,0.22,0.2239,registered,129
26/9/2021,4,0,9,1,0,1,1,2,0.62,0.5606,0.88,0.1045,registered,14
16/9/2021,3,0,9,6,0,5,1,1,0.38,0.3939,0.71,0.2239,registered,87
7/2/2021,1,0,2,11,0,1,1,1,0.3,0.3182,0.65,0.0896,casual,11
20/1/2021,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,registered,35
7/6/2022,2,1,6,20,0,4,1,1,0.66,0.6212,0.36,0.2985,registered,402
15/7/2022,3,1,7,7,0,0,0,1,0.7,0.6667,0.79,0.0896,registered,30
8/5/2021,2,0,5,5,0,0,0,2,0.44,0.4394,0.77,0,casual,0
11/8/2021,3,0,8,17,0,4,1,1,0.8,0.697,0.29,0.2537,registered,486
2/2/2022,1,1,2,20,0,4,1,1,0.36,0.3182,0.46,0.5224,casual,9
11/11/2022,4,1,11,11,0,0,0,1,0.46,0.4545,0.59,0.1343,casual,180
4/6/2021,2,0,6,11,0,6,0,1,0.66,0.6212,0.36,0.1343,registered,249
11/3/2022,1,1,3,4,0,0,0,1,0.24,0.2424,0.6,0.1343,casual,7
10/3/2021,1,0,3,14,0,4,1,3,0.44,0.4394,0,0.2985,casual,0
22/2/2022,1,1,2,21,0,3,1,2,0.48,0.4697,0.33,0.2836,casual,19
25/1/2022,1,1,1,23,0,3,1,2,0.28,0.3182,0.65,0,casual,3
26/1/2021,1,0,1,16,0,3,1,4,0.22,0.197,0.93,0.3284,casual,1
21/6/2022,3,1,6,8,0,4,1,1,0.74,0.697,0.7,0,casual,27
21/2/2021,1,0,2,9,1,1,0,2,0.32,0.303,0.57,0.2836,casual,11
19/8/2021,3,0,8,9,0,5,1,1,0.7,0.6515,0.65,0.1343,registered,187
17/6/2021,2,0,6,2,0,5,1,1,0.56,0.5303,0.94,0.1045,registered,11
11/3/2021,1,0,3,10,0,5,1,2,0.32,0.303,0.57,0.2985,registered,60
2/9/2022,3,1,9,6,0,0,0,2,0.66,0.5909,0.89,0,casual,2
14/8/2021,3,0,8,13,0,0,0,1,0.72,0.697,0.74,0.2537,casual,144
22/2/2022,1,1,2,4,0,3,1,1,0.34,0.3333,0.71,0.1642,registered,2
18/4/2022,2,1,4,19,0,3,1,2,0.42,0.4242,0.77,0.1343,casual,26
18/7/2022,3,1,7,20,0,3,1,1,0.74,0.6818,0.62,0.0896,casual,56
22/6/2022,3,1,6,11,0,5,1,1,0.8,0.7424,0.49,0.1642,registered,160
8/8/2021,3,0,8,3,0,1,1,1,0.66,0.5909,0.89,0,casual,1
22/7/2021,3,0,7,4,0,5,1,1,0.76,0.7424,0.75,0.1045,registered,5
15/3/2022,1,1,3,17,0,4,1,1,0.7,0.6364,0.39,0.2537,registered,634
30/9/2022,4,1,9,5,0,0,0,1,0.44,0.4394,0.72,0,casual,1
13/1/2021,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,casual,0
16/9/2021,3,0,9,23,0,5,1,1,0.5,0.4848,0.59,0,registered,106
16/2/2022,1,1,2,3,0,4,1,2,0.3,0.3333,0.61,0,casual,0
8/8/2021,3,0,8,4,0,1,1,1,0.66,0.5909,0.89,0.1045,casual,2
29/11/2021,4,0,11,20,0,2,1,2,0.38,0.3939,0.87,0.2537,casual,8
7/5/2021,2,0,5,10,0,6,0,1,0.56,0.5303,0.49,0.2985,casual,90
9/4/2022,2,1,4,18,0,1,1,1,0.54,0.5152,0.34,0.2985,registered,586
25/11/2022,4,1,11,22,0,0,0,1,0.24,0.2879,0.6,0,registered,59
17/3/2022,1,1,3,22,0,6,0,1,0.54,0.5152,0.68,0,registered,153
25/4/2021,2,0,4,16,0,1,1,1,0.7,0.6515,0.54,0.3582,casual,41
12/12/2021,4,0,12,2,0,1,1,1,0.2,0.2576,0.69,0,casual,0
20/3/2021,1,0,3,13,0,0,0,1,0.38,0.3939,0.34,0,casual,88
3/9/2021,3,0,9,1,0,6,0,2,0.64,0.6061,0.69,0.2537,registered,57
24/10/2021,4,0,10,22,0,1,1,1,0.48,0.4697,0.75,0.1642,registered,76
1/7/2022,3,1,7,0,0,0,0,1,0.76,0.7273,0.66,0,registered,122
22/5/2021,2,0,5,15,0,0,0,2,0.66,0.6212,0.61,0.1642,registered,221
5/6/2021,2,0,6,1,0,0,0,2,0.64,0.6212,0.61,0.1642,registered,70
1/1/2021,1,0,1,10,0,6,0,1,0.38,0.3939,0.76,0.2537,registered,24
23/12/2022,1,1,12,8,0,0,0,1,0.14,0.1667,0.69,0.1045,registered,43
28/2/2022,1,1,2,4,0,2,1,1,0.32,0.2879,0.42,0.3582,casual,0
5/9/2021,3,0,9,3,1,1,0,2,0.68,0.6364,0.74,0.2985,registered,12
18/9/2021,3,0,9,8,0,0,0,1,0.46,0.4545,0.72,0.2537,casual,16
4/3/2022,1,1,3,20,0,0,0,1,0.28,0.2727,0.38,0.2537,registered,80
12/8/2021,3,0,8,12,0,5,1,1,0.8,0.697,0.27,0,registered,167
26/4/2022,2,1,4,6,0,4,1,2,0.48,0.4697,0.63,0.2537,registered,122
29/11/2022,4,1,11,11,0,4,1,1,0.36,0.3485,0.37,0.2239,registered,150
14/3/2021,1,0,3,9,0,1,1,1,0.32,0.303,0.53,0.3284,casual,13
30/9/2021,4,0,9,17,0,5,1,1,0.62,0.6212,0.53,0.194,registered,497
2/8/2022,3,1,8,22,0,4,1,1,0.74,0.697,0.7,0.194,casual,35
13/5/2021,2,0,5,23,0,5,1,3,0.5,0.4848,0.88,0.1642,registered,88
26/10/2021,4,0,10,13,0,3,1,3,0.56,0.5303,0.6,0.1045,casual,20
22/11/2022,4,1,11,2,1,4,0,1,0.24,0.2576,0.75,0.0896,casual,3
16/7/2021,3,0,7,3,0,6,0,1,0.6,0.5758,0.78,0.1343,casual,6
24/4/2022,2,1,4,11,0,2,1,1,0.46,0.4545,0.31,0.3881,registered,157
26/4/2021,2,0,4,17,0,2,1,1,0.68,0.6364,0.61,0.3582,casual,66
24/9/2022,4,1,9,1,0,1,1,1,0.46,0.4545,0.67,0.1343,registered,12
19/9/2021,3,0,9,21,0,1,1,2,0.56,0.5303,0.68,0.1642,registered,181
16/8/2022,3,1,8,23,0,4,1,1,0.7,0.6515,0.54,0.1045,casual,58
7/6/2021,2,0,6,18,0,2,1,1,0.78,0.697,0.46,0.2836,casual,72
21/6/2021,3,0,6,20,0,2,1,3,0.74,0.697,0.7,0.2239,registered,254
29/11/2021,4,0,11,0,0,2,1,1,0.52,0.5,0.83,0,registered,18
22/6/2022,3,1,6,20,0,5,1,2,0.76,0.697,0.55,0.5224,casual,31
17/11/2021,4,0,11,13,0,4,1,2,0.34,0.303,0.49,0.4478,casual,15
6/10/2022,4,1,10,5,0,6,0,1,0.54,0.5152,0.83,0.194,casual,2
24/1/2021,1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,casual,4
25/4/2021,2,0,4,21,0,1,1,1,0.62,0.6061,0.69,0.2537,casual,41
13/9/2021,3,0,9,11,0,2,1,1,0.7,0.6515,0.61,0.1642,registered,120
11/12/2021,4,0,12,5,0,0,0,1,0.18,0.2121,0.59,0.1045,registered,6
12/10/2021,4,0,10,14,0,3,1,3,0.54,0.5152,0.94,0.2836,registered,70
24/2/2021,1,0,2,2,0,4,1,1,0.2,0.2273,0.64,0.0896,casual,0
3/5/2022,2,1,5,17,0,4,1,1,0.72,0.6667,0.54,0.1343,registered,617
8/3/2021,1,0,3,5,0,2,1,1,0.2,0.2273,0.69,0.1045,registered,8
11/6/2022,2,1,6,12,0,1,1,2,0.8,0.7273,0.43,0.194,casual,63
29/7/2022,3,1,7,20,0,0,0,1,0.74,0.697,0.66,0.1045,registered,228
28/5/2022,2,1,5,20,1,1,0,1,0.78,0.7424,0.62,0.2985,registered,203
16/1/2021,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,registered,77
13/9/2022,3,1,9,1,0,4,1,1,0.54,0.5152,0.77,0.0896,casual,6
22/6/2021,3,0,6,5,0,3,1,1,0.64,0.5758,0.89,0,registered,21
1/4/2021,2,0,4,20,0,5,1,1,0.32,0.3182,0.53,0.194,registered,75
13/2/2021,1,0,2,14,0,0,0,2,0.4,0.4091,0.3,0.4179,registered,110
31/8/2022,3,1,8,1,0,5,1,1,0.68,0.6364,0.83,0.1642,casual,8
12/2/2021,1,0,2,8,0,6,0,1,0.14,0.1515,0.86,0.1343,casual,2
21/9/2022,3,1,9,5,0,5,1,1,0.5,0.4848,0.82,0,registered,47
18/7/2021,3,0,7,8,0,1,1,1,0.7,0.6515,0.7,0.194,registered,329
15/3/2022,1,1,3,5,0,4,1,1,0.46,0.4545,0.67,0,casual,2
22/3/2022,2,1,3,13,0,4,1,1,0.58,0.5455,0.78,0.0896,casual,83
14/12/2022,4,1,12,13,0,5,1,1,0.36,0.3485,0.5,0.2239,casual,39
12/9/2022,3,1,9,11,0,3,1,1,0.66,0.6212,0.5,0.194,registered,181
3/5/2021,2,0,5,3,0,2,1,1,0.54,0.5152,0.83,0.2836,casual,0
8/11/2022,4,1,11,17,0,4,1,1,0.4,0.4091,0.2,0.2985,casual,36
5/6/2022,2,1,6,6,0,2,1,1,0.48,0.4697,0.82,0.2537,registered,177
22/2/2021,1,0,2,23,0,2,1,1,0.16,0.1515,0.43,0.2537,casual,3
3/8/2021,3,0,8,12,0,3,1,3,0.76,0.697,0.55,0.1343,registered,142
11/9/2022,3,1,9,8,0,2,1,1,0.54,0.5152,0.68,0.0896,casual,48
26/3/2021,2,0,3,2,0,6,0,1,0.22,0.2121,0.44,0.2239,registered,21
12/8/2021,3,0,8,8,0,5,1,1,0.68,0.6364,0.39,0.2239,registered,397
28/10/2021,4,0,10,16,0,5,1,2,0.36,0.3485,0.46,0.1642,registered,262
15/1/2022,1,1,1,14,0,0,0,1,0.2,0.1818,0.32,0.3582,casual,25
22/4/2021,2,0,4,12,0,5,1,3,0.34,0.3333,0.76,0.1343,registered,61
29/7/2021,3,0,7,19,0,5,1,1,0.9,0.8485,0.42,0.2239,casual,22
4/5/2022,2,1,5,16,0,5,1,1,0.76,0.6818,0.48,0.1642,registered,358
12/5/2022,2,1,5,16,0,6,0,2,0.7,0.6364,0.21,0.194,casual,254
18/1/2021,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,registered,41
16/10/2021,4,0,10,1,0,0,0,1,0.44,0.4394,0.47,0.1343,registered,64
18/7/2021,3,0,7,9,0,1,1,1,0.74,0.697,0.67,0.2239,registered,170
2/4/2022,2,1,4,12,0,1,1,1,0.44,0.4394,0.44,0.4478,casual,100
9/5/2021,2,0,5,17,0,1,1,1,0.62,0.6212,0.38,0.2537,registered,539
24/5/2022,2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.2985,registered,416
13/7/2022,3,1,7,17,0,5,1,2,0.8,0.7121,0.36,0.1642,casual,138
5/3/2022,1,1,3,5,0,1,1,1,0.2,0.2273,0.55,0.0896,casual,1
22/1/2022,1,1,1,18,0,0,0,3,0.16,0.1818,0.86,0.1045,casual,11
26/1/2022,1,1,1,10,0,4,1,2,0.3,0.303,0.81,0.1343,casual,16
31/7/2021,3,0,7,20,0,0,0,1,0.8,0.7576,0.55,0.3284,casual,70
23/3/2021,2,0,3,19,0,3,1,3,0.38,0.3939,0.82,0.2537,registered,147
21/4/2022,2,1,4,22,0,6,0,1,0.48,0.4697,0.82,0.2985,casual,20
29/7/2022,3,1,7,10,0,0,0,1,0.74,0.6818,0.62,0,registered,258
13/5/2021,2,0,5,11,0,5,1,2,0.52,0.5,0.83,0.1642,registered,90
5/10/2022,4,1,10,3,0,5,1,1,0.54,0.5152,0.73,0,casual,5
11/12/2022,4,1,12,0,0,2,1,3,0.46,0.4545,0.77,0.4627,casual,2
16/9/2021,3,0,9,21,0,5,1,2,0.5,0.4848,0.63,0,casual,39
22/5/2022,2,1,5,20,0,2,1,1,0.64,0.6061,0.73,0.2537,casual,54
2/8/2021,3,0,8,4,0,2,1,1,0.66,0.6212,0.74,0.1045,casual,0
20/7/2021,3,0,7,17,0,3,1,1,0.84,0.8333,0.59,0.194,registered,405
23/11/2022,4,1,11,15,0,5,1,1,0.48,0.4697,0.41,0.2537,casual,233
24/11/2021,4,0,11,21,1,4,0,1,0.36,0.3485,0.71,0.1642,casual,7
4/3/2021,1,0,3,12,0,5,1,1,0.32,0.303,0.43,0.1642,registered,87
1/5/2022,2,1,5,14,0,2,1,2,0.74,0.6667,0.48,0.2537,registered,167
14/6/2022,2,1,6,7,0,4,1,1,0.6,0.6061,0.6,0.2836,casual,26
26/2/2021,1,0,2,0,0,6,0,1,0.24,0.2273,0.52,0.194,casual,3
18/8/2022,3,1,8,18,0,6,0,1,0.74,0.6515,0.37,0.1642,registered,329
13/11/2021,4,0,11,16,0,0,0,2,0.54,0.5152,0.28,0.3881,casual,93
12/7/2022,3,1,7,9,0,4,1,1,0.72,0.6667,0.58,0.1045,casual,42
14/2/2022,1,1,2,4,0,2,1,2,0.26,0.2727,0.65,0.1045,registered,2
2/4/2021,2,0,4,9,0,6,0,2,0.34,0.3485,0.66,0.1045,registered,65
20/11/2021,4,0,11,13,0,0,0,2,0.54,0.5152,0.6,0.194,casual,84
6/9/2022,3,1,9,3,0,4,1,1,0.7,0.6667,0.84,0.1045,casual,0
8/1/2021,1,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,registered,15
23/9/2022,4,1,9,10,0,0,0,1,0.54,0.5152,0.45,0.2537,casual,138
30/11/2022,4,1,11,0,0,5,1,1,0.26,0.2576,0.7,0.1642,registered,48
3/4/2021,2,0,4,19,0,0,0,2,0.42,0.4242,0.44,0.194,casual,51
14/3/2022,1,1,3,8,0,3,1,1,0.44,0.4394,0.82,0,registered,628
8/9/2022,3,1,9,7,0,6,0,1,0.66,0.5909,0.89,0.2836,casual,11
19/11/2021,4,0,11,15,0,6,0,1,0.42,0.4242,0.41,0.194,registered,262
2/1/2021,1,0,1,16,0,0,0,3,0.34,0.3333,0.71,0.1642,registered,67
23/10/2021,4,0,10,8,0,0,0,1,0.36,0.3485,0.87,0.1343,registered,56
26/1/2021,1,0,1,12,0,3,1,3,0.22,0.197,0.93,0.3284,registered,41
11/11/2022,4,1,11,14,0,0,0,1,0.6,0.6212,0.33,0.1642,registered,362
28/5/2021,2,0,5,6,0,6,0,1,0.58,0.5455,0.83,0.2537,casual,3
9/10/2021,4,0,10,13,0,0,0,1,0.66,0.6212,0.44,0.0896,registered,193
10/12/2021,4,0,12,7,0,6,0,1,0.24,0.2273,0.65,0.194,casual,0
22/4/2021,2,0,4,14,0,5,1,3,0.34,0.3182,0.87,0.2537,registered,33
25/6/2022,3,1,6,17,0,1,1,1,0.8,0.6818,0.24,0.4627,casual,76
18/3/2021,1,0,3,13,0,5,1,1,0.64,0.6212,0.41,0.2836,casual,57
7/4/2021,2,0,4,10,0,4,1,2,0.42,0.4242,0.67,0.1045,registered,66
26/9/2022,4,1,9,11,0,3,1,1,0.64,0.6212,0.61,0.2537,casual,46
1/1/2021,1,0,1,8,0,6,0,1,0.24,0.2879,0.75,0,registered,7
22/4/2022,2,1,4,21,0,0,0,3,0.36,0.3333,0.87,0.3881,casual,0
18/4/2022,2,1,4,16,0,3,1,2,0.42,0.4242,0.77,0.2239,registered,199
10/10/2022,4,1,10,8,0,3,1,1,0.5,0.4848,0.77,0.1642,registered,806
1/7/2021,3,0,7,1,0,5,1,1,0.66,0.6212,0.5,0,registered,16
15/7/2021,3,0,7,17,0,5,1,1,0.74,0.6667,0.42,0.2537,registered,483
22/5/2021,2,0,5,22,0,0,0,1,0.6,0.5606,0.83,0.1343,registered,86
3/7/2021,3,0,7,6,0,0,0,2,0.62,0.5455,0.94,0.0896,registered,3
4/5/2022,2,1,5,4,0,5,1,1,0.56,0.5303,0.88,0.194,casual,0
31/5/2022,2,1,5,0,0,4,1,1,0.64,0.6061,0.69,0.1343,registered,48
12/4/2022,2,1,4,15,0,4,1,1,0.48,0.4697,0.31,0.2537,registered,169
14/4/2021,2,0,4,0,0,4,1,1,0.38,0.3939,0.76,0.1343,registered,18
12/5/2022,2,1,5,5,0,6,0,1,0.42,0.4242,0.67,0.1343,registered,8
14/8/2021,3,0,8,6,0,0,0,2,0.64,0.5606,0.94,0.1045,registered,4
11/9/2021,3,0,9,17,0,0,0,1,0.72,0.6667,0.51,0.1343,registered,228
27/9/2021,4,0,9,10,0,2,1,3,0.64,0.5606,0.94,0.1642,registered,101
